tag	name	vr	vm	is_retired
(300A,00E4)	Compensator Number	IS	1	false
(300A,00E5)	Compensator ID	SH	1	false
(300A,00E6)	Source to Compensator Tray Distance	DS	1	false
(300A,00E7)	Compensator Rows	IS	1	false
(300A,00E8)	Compensator Columns	IS	1	false
(300A,00E9)	Compensator Pixel Spacing	DS	2	false
(300A,00EA)	Compensator Position	DS	2	false
(300A,00EB)	Compensator Transmission Data	DS	1-n	false
(300A,00EC)	Compensator Thickness Data	DS	1-n	false
(300A,00ED)	Number of Boli	IS	1	false
(300A,00EE)	Compensator Type	CS	1	false
(300A,00EF)	Compensator Tray ID	SH	1	false
(300A,00F0)	Number of Blocks	IS	1	false
(300A,00F2)	Total Block Tray Factor	DS	1	false
(300A,00F3)	Total Block Tray Water-Equivalent Thickness	FL	1	false
(300A,00F4)	Block Sequence	SQ	1	false
(300A,00F5)	Block Tray ID	SH	1	false
(300A,00F6)	Source to Block Tray Distance	DS	1	false
(300A,00F7)	Isocenter to Block Tray Distance	FL	1	false
(300A,00F8)	Block Type	CS	1	false
(300A,00F9)	Accessory Code	LO	1	false
(300A,00FA)	Block Divergence	CS	1	false
(300A,00FB)	Block Mounting Position	CS	1	false
(300A,00FC)	Block Number	IS	1	false
(300A,00FE)	Block Name	LO	1	false
(300A,0100)	Block Thickness	DS	1	false
(300A,0102)	Block Transmission	DS	1	false
(300A,0104)	Block Number of Points	IS	1	false
(300A,0106)	Block Data	DS	2-2n	false
(300A,0107)	Applicator Sequence	SQ	1	false
(300A,0108)	Applicator ID	SH	1	false
(300A,0109)	Applicator Type	CS	1	false
(300A,010A)	Applicator Description	LO	1	false
(300A,010C)	Cumulative Dose Reference Coefficient	DS	1	false
(300A,010E)	Final Cumulative Meterset Weight	DS	1	false
(300A,0110)	Number of Control Points	IS	1	false
(300A,0111)	Control Point Sequence	SQ	1	false
(300A,0112)	Control Point Index	IS	1	false
(300A,0114)	Nominal Beam Energy	DS	1	false
(300A,0115)	Dose Rate Set	DS	1	false
(300A,0116)	Wedge Position Sequence	SQ	1	false
(300A,0118)	Wedge Position	CS	1	false
(300A,011A)	Beam Limiting Device Position Sequence	SQ	1	false
(300A,011C)	Leaf/Jaw Positions	DS	2-2n	false
(300A,011E)	Gantry Angle	DS	1	false
(300A,011F)	Gantry Rotation Direction	CS	1	false
(300A,0120)	Beam Limiting Device Angle	DS	1	false
(300A,0121)	Beam Limiting Device Rotation Direction	CS	1	false
(300A,0122)	Patient Support Angle	DS	1	false
(300A,0123)	Patient Support Rotation Direction	CS	1	false
(300A,0124)	Table Top Eccentric Axis Distance	DS	1	false
(300A,0125)	Table Top Eccentric Angle	DS	1	false
(300A,0126)	Table Top Eccentric Rotation Direction	CS	1	false
(300A,0128)	Table Top Vertical Position	DS	1	false
(300A,0129)	Table Top Longitudinal Position	DS	1	false
(300A,012A)	Table Top Lateral Position	DS	1	false
(300A,012C)	Isocenter Position	DS	3	false
(300A,012E)	Surface Entry Point	DS	3	false
(300A,0130)	Source to Surface Distance	DS	1	false
(300A,0131)	Average Beam Dose Point Source to External Contour Distance	FL	1	false
(300A,0132)	Source to External Contour Distance	FL	1	false
(300A,0133)	External Contour Entry Point	FL	3	false
(300A,0134)	Cumulative Meterset Weight	DS	1	false
(300A,0140)	Table Top Pitch Angle	FL	1	false
(300A,0142)	Table Top Pitch Rotation Direction	CS	1	false
(300A,0144)	Table Top Roll Angle	FL	1	false
(300A,0146)	Table Top Roll Rotation Direction	CS	1	false
(300A,0148)	Head Fixation Angle	FL	1	false
(300A,014A)	Gantry Pitch Angle	FL	1	false
(300A,014C)	Gantry Pitch Rotation Direction	CS	1	false
(300A,014E)	Gantry Pitch Angle Tolerance	FL	1	false
(300A,0150)	Fixation Eye	CS	1	false
(300A,0151)	Chair Head Frame Position	DS	1	false
(300A,0152)	Head Fixation Angle Tolerance	DS	1	false
(300A,0153)	Chair Head Frame Position Tolerance	DS	1	false
(300A,0154)	Fixation Light Azimuthal Angle Tolerance	DS	1	false
(300A,0155)	Fixation Light Polar Angle Tolerance	DS	1	false
(300A,0180)	Patient Setup Sequence	SQ	1	false
(300A,0182)	Patient Setup Number	IS	1	false
(300A,0183)	Patient Setup Label	LO	1	false
(300A,0184)	Patient Additional Position	LO	1	false
(300A,0190)	Fixation Device Sequence	SQ	1	false
(300A,0192)	Fixation Device Type	CS	1	false
(300A,0194)	Fixation Device Label	SH	1	false
(300A,0196)	Fixation Device Description	ST	1	false
(300A,0198)	Fixation Device Position	SH	1	false
(300A,0199)	Fixation Device Pitch Angle	FL	1	false
(300A,019A)	Fixation Device Roll Angle	FL	1	false
(300A,01A0)	Shielding Device Sequence	SQ	1	false
(300A,01A2)	Shielding Device Type	CS	1	false
(300A,01A4)	Shielding Device Label	SH	1	false
(300A,01A6)	Shielding Device Description	ST	1	false
(300A,01A8)	Shielding Device Position	SH	1	false
(300A,01B0)	Setup Technique	CS	1	false
(300A,01B2)	Setup Technique Description	ST	1	false
(300A,01B4)	Setup Device Sequence	SQ	1	false
(300A,01B6)	Setup Device Type	CS	1	false
(300A,01B8)	Setup Device Label	SH	1	false
(300A,01BA)	Setup Device Description	ST	1	false
(300A,01BC)	Setup Device Parameter	DS	1	false
(300A,01D0)	Setup Reference Description	ST	1	false
(300A,01D2)	Table Top Vertical Setup Displacement	DS	1	false
(300A,01D4)	Table Top Longitudinal Setup Displacement	DS	1	false
(300A,01D6)	Table Top Lateral Setup Displacement	DS	1	false
(300A,0200)	Brachy Treatment Technique	CS	1	false
(300A,0202)	Brachy Treatment Type	CS	1	false
(300A,0206)	Treatment Machine Sequence	SQ	1	false
(300A,0210)	Source Sequence	SQ	1	false
(300A,0212)	Source Number	IS	1	false
(300A,0214)	Source Type	CS	1	false
(300A,0216)	Source Manufacturer	LO	1	false
(300A,0218)	Active Source Diameter	DS	1	false
(300A,021A)	Active Source Length	DS	1	false
(300A,021B)	Source Model ID	SH	1	false
(300A,021C)	Source Description	LO	1	false
(300A,0222)	Source Encapsulation Nominal Thickness	DS	1	false
(300A,0224)	Source Encapsulation Nominal Transmission	DS	1	false
(300A,0226)	Source Isotope Name	LO	1	false
(300A,0228)	Source Isotope Half Life	DS	1	false
(300A,0229)	Source Strength Units	CS	1	false
(300A,022A)	Reference Air Kerma Rate	DS	1	false
(300A,022B)	Source Strength	DS	1	false
(300A,022C)	Source Strength Reference Date	DA	1	false
(300A,022E)	Source Strength Reference Time	TM	1	false
(300A,0230)	Application Setup Sequence	SQ	1	false
(300A,0232)	Application Setup Type	CS	1	false
(300A,0234)	Application Setup Number	IS	1	false
(300A,0236)	Application Setup Name	LO	1	false
(300A,0238)	Application Setup Manufacturer	LO	1	false
(300A,0240)	Template Number	IS	1	false
(300A,0242)	Template Type	SH	1	false
(300A,0244)	Template Name	LO	1	false
(300A,0250)	Total Reference Air Kerma	DS	1	false
(300A,0260)	Brachy Accessory Device Sequence	SQ	1	false
(300A,0262)	Brachy Accessory Device Number	IS	1	false
(300A,0263)	Brachy Accessory Device ID	SH	1	false
(300A,0264)	Brachy Accessory Device Type	CS	1	false
(300A,0266)	Brachy Accessory Device Name	LO	1	false
(300A,026A)	Brachy Accessory Device Nominal Thickness	DS	1	false
(300A,026C)	Brachy Accessory Device Nominal Transmission	DS	1	false
(300A,0271)	Channel Effective Length	DS	1	false
(300A,0272)	Channel Inner Length	DS	1	false
(300A,0273)	Afterloader Channel ID	SH	1	false
(300A,0274)	Source Applicator Tip Length	DS	1	false
(300A,0280)	Channel Sequence	SQ	1	false
(300A,0282)	Channel Number	IS	1	false
(300A,0284)	Channel Length	DS	1	false
(300A,0286)	Channel Total Time	DS	1	false
(300A,0288)	Source Movement Type	CS	1	false
(300A,028A)	Number of Pulses	IS	1	false
(300A,028C)	Pulse Repetition Interval	DS	1	false
(300A,0290)	Source Applicator Number	IS	1	false
(300A,0291)	Source Applicator ID	SH	1	false
(300A,0292)	Source Applicator Type	CS	1	false
(300A,0294)	Source Applicator Name	LO	1	false
(300A,0296)	Source Applicator Length	DS	1	false
(300A,0298)	Source Applicator Manufacturer	LO	1	false
(300A,029C)	Source Applicator Wall Nominal Thickness	DS	1	false
(300A,029E)	Source Applicator Wall Nominal Transmission	DS	1	false
(300A,02A0)	Source Applicator Step Size	DS	1	false
(300A,02A1)	Applicator Shape Referenced ROI Number	IS	1	false
(300A,02A2)	Transfer Tube Number	IS	1	false
(300A,02A4)	Transfer Tube Length	DS	1	false
(300A,02B0)	Channel Shield Sequence	SQ	1	false
(300A,02B2)	Channel Shield Number	IS	1	false
(300A,02B3)	Channel Shield ID	SH	1	false
(300A,02B4)	Channel Shield Name	LO	1	false
(300A,02B8)	Channel Shield Nominal Thickness	DS	1	false
(300A,02BA)	Channel Shield Nominal Transmission	DS	1	false
(300A,02C8)	Final Cumulative Time Weight	DS	1	false
(300A,02D0)	Brachy Control Point Sequence	SQ	1	false
(300A,02D2)	Control Point Relative Position	DS	1	false
(300A,02D4)	Control Point 3D Position	DS	3	false
(300A,02D6)	Cumulative Time Weight	DS	1	false
(300A,02E0)	Compensator Divergence	CS	1	false
(300A,02E1)	Compensator Mounting Position	CS	1	false
(300A,02E2)	Source to Compensator Distance	DS	1-n	false
(300A,02E3)	Total Compensator Tray Water-Equivalent Thickness	FL	1	false
(300A,02E4)	Isocenter to Compensator Tray Distance	FL	1	false
(300A,02E5)	Compensator Column Offset	FL	1	false
(300A,02E6)	Isocenter to Compensator Distances	FL	1-n	false
(300A,02E7)	Compensator Relative Stopping Power Ratio	FL	1	false
(300A,02E8)	Compensator Milling Tool Diameter	FL	1	false
(300A,02EA)	Ion Range Compensator Sequence	SQ	1	false
(300A,02EB)	Compensator Description	LT	1	false
(300A,02EC)	Compensator Surface Representation Flag	CS	1	false
(300A,0302)	Radiation Mass Number	IS	1	false
(300A,0304)	Radiation Atomic Number	IS	1	false
(300A,0306)	Radiation Charge State	SS	1	false
(300A,0308)	Scan Mode	CS	1	false
(300A,0309)	Modulated Scan Mode Type	CS	1	false
(300A,030A)	Virtual Source-Axis Distances	FL	2	false
(300A,030C)	Snout Sequence	SQ	1	false
(300A,030D)	Snout Position	FL	1	false
(300A,030F)	Snout ID	SH	1	false
(300A,0312)	Number of Range Shifters	IS	1	false
(300A,0314)	Range Shifter Sequence	SQ	1	false
(300A,0316)	Range Shifter Number	IS	1	false
(300A,0318)	Range Shifter ID	SH	1	false
(300A,0320)	Range Shifter Type	CS	1	false
(300A,0322)	Range Shifter Description	LO	1	false
(300A,0330)	Number of Lateral Spreading Devices	IS	1	false
(300A,0332)	Lateral Spreading Device Sequence	SQ	1	false
(300A,0334)	Lateral Spreading Device Number	IS	1	false
(300A,0336)	Lateral Spreading Device ID	SH	1	false
(300A,0338)	Lateral Spreading Device Type	CS	1	false
(300A,033A)	Lateral Spreading Device Description	LO	1	false
(300A,033C)	Lateral Spreading Device Water Equivalent Thickness	FL	1	false
(300A,0340)	Number of Range Modulators	IS	1	false
(300A,0342)	Range Modulator Sequence	SQ	1	false
(300A,0344)	Range Modulator Number	IS	1	false
(300A,0346)	Range Modulator ID	SH	1	false
(300A,0348)	Range Modulator Type	CS	1	false
(300A,034A)	Range Modulator Description	LO	1	false
(300A,034C)	Beam Current Modulation ID	SH	1	false
(300A,0350)	Patient Support Type	CS	1	false
(300A,0352)	Patient Support ID	SH	1	false
(300A,0354)	Patient Support Accessory Code	LO	1	false
(300A,0355)	Tray Accessory Code	LO	1	false
(300A,0356)	Fixation Light Azimuthal Angle	FL	1	false
(300A,0358)	Fixation Light Polar Angle	FL	1	false
(300A,035A)	Meterset Rate	FL	1	false
(300A,0360)	Range Shifter Settings Sequence	SQ	1	false
(300A,0362)	Range Shifter Setting	LO	1	false
(300A,0364)	Isocenter to Range Shifter Distance	FL	1	false
(300A,0366)	Range Shifter Water Equivalent Thickness	FL	1	false
(300A,0370)	Lateral Spreading Device Settings Sequence	SQ	1	false
(300A,0372)	Lateral Spreading Device Setting	LO	1	false
(300A,0374)	Isocenter to Lateral Spreading Device Distance	FL	1	false
(300A,0380)	Range Modulator Settings Sequence	SQ	1	false
(300A,0382)	Range Modulator Gating Start Value	FL	1	false
(300A,0384)	Range Modulator Gating Stop Value	FL	1	false
(300A,0386)	Range Modulator Gating Start Water Equivalent Thickness	FL	1	false
(300A,0388)	Range Modulator Gating Stop Water Equivalent Thickness	FL	1	false
(300A,038A)	Isocenter to Range Modulator Distance	FL	1	false
(300A,038F)	Scan Spot Time Offset	FL	1-n	false
(300A,0390)	Scan Spot Tune ID	SH	1	false
(300A,0391)	Scan Spot Prescribed Indices	IS	1-n	false
(300A,0392)	Number of Scan Spot Positions	IS	1	false
(300A,0393)	Scan Spot Reordered	CS	1	false
(300A,0394)	Scan Spot Position Map	FL	1-n	false
(300A,0395)	Scan Spot Reordering Allowed	CS	1	false
(300A,0396)	Scan Spot Meterset Weights	FL	1-n	false
(300A,0398)	Scanning Spot Size	FL	2	false
(300A,0399)	Scan Spot Sizes Delivered	FL	2-2n	false
(300A,039A)	Number of Paintings	IS	1	false
(300A,039B)	Scan Spot Gantry Angles	FL	1-n	false
(300A,039C)	Scan Spot Patient Support Angles	FL	1-n	false
(300A,03A0)	Ion Tolerance Table Sequence	SQ	1	false
(300A,03A2)	Ion Beam Sequence	SQ	1	false
(300A,03A4)	Ion Beam Limiting Device Sequence	SQ	1	false
(300A,03A6)	Ion Block Sequence	SQ	1	false
(300A,03A8)	Ion Control Point Sequence	SQ	1	false
(300A,03AA)	Ion Wedge Sequence	SQ	1	false
(300A,03AC)	Ion Wedge Position Sequence	SQ	1	false
(300A,0401)	Referenced Setup Image Sequence	SQ	1	false
(300A,0402)	Setup Image Comment	ST	1	false
(300A,0410)	Motion Synchronization Sequence	SQ	1	false
(300A,0412)	Control Point Orientation	FL	3	false
(300A,0420)	General Accessory Sequence	SQ	1	false
(300A,0421)	General Accessory ID	SH	1	false
(300A,0422)	General Accessory Description	ST	1	false
(300A,0423)	General Accessory Type	CS	1	false
(300A,0424)	General Accessory Number	IS	1	false
(300A,0425)	Source to General Accessory Distance	FL	1	false
(300A,0426)	Isocenter to General Accessory Distance	DS	1	false
(300A,0431)	Applicator Geometry Sequence	SQ	1	false
(300A,0432)	Applicator Aperture Shape	CS	1	false
(300A,0433)	Applicator Opening	FL	1	false
(300A,0434)	Applicator Opening X	FL	1	false
(300A,0435)	Applicator Opening Y	FL	1	false
(300A,0436)	Source to Applicator Mounting Position Distance	FL	1	false
(300A,0440)	Number of Block Slab Items	IS	1	false
(300A,0441)	Block Slab Sequence	SQ	1	false
(300A,0442)	Block Slab Thickness	DS	1	false
(300A,0443)	Block Slab Number	US	1	false
(300A,0450)	Device Motion Control Sequence	SQ	1	false
(300A,0451)	Device Motion Execution Mode	CS	1	false
(300A,0452)	Device Motion Observation Mode	CS	1	false
(300A,0453)	Device Motion Parameter Code Sequence	SQ	1	false
(300A,0501)	Distal Depth Fraction	FL	1	false
(300A,0502)	Distal Depth	FL	1	false
(300A,0503)	Nominal Range Modulation Fractions	FL	2	false
(300A,0504)	Nominal Range Modulated Region Depths	FL	2	false
(300A,0505)	Depth Dose Parameters Sequence	SQ	1	false
(300A,0506)	Delivered Depth Dose Parameters Sequence	SQ	1	false
(300A,0507)	Delivered Distal Depth Fraction	FL	1	false
(300A,0508)	Delivered Distal Depth	FL	1	false
(300A,0509)	Delivered Nominal Range Modulation Fractions	FL	2	false
(300A,0510)	Delivered Nominal Range Modulated Region Depths	FL	2	false
(300A,0511)	Delivered Reference Dose Definition	CS	1	false
(300A,0512)	Reference Dose Definition	CS	1	false
(300A,0600)	RT Control Point Index	US	1	false
(300A,0601)	Radiation Generation Mode Index	US	1	false
(300A,0602)	Referenced Defined Device Index	US	1	false
(300A,0603)	Radiation Dose Identification Index	US	1	false
(300A,0604)	Number of RT Control Points	US	1	false
(300A,0605)	Referenced Radiation Generation Mode Index	US	1	false
(300A,0606)	Treatment Position Index	US	1	false
(300A,0607)	Referenced Device Index	US	1	false
(300A,0608)	Treatment Position Group Label	LO	1	false
(300A,0609)	Treatment Position Group UID	UI	1	false
(300A,060A)	Treatment Position Group Sequence	SQ	1	false
(300A,060B)	Referenced Treatment Position Index	US	1	false
(300A,060C)	Referenced Radiation Dose Identification Index	US	1	false
(300A,060D)	RT Accessory Holder Water-Equivalent Thickness	FD	1	false
(300A,060E)	Referenced RT Accessory Holder Device Index	US	1	false
(300A,060F)	RT Accessory Holder Slot Existence Flag	CS	1	false
(300A,0610)	RT Accessory Holder Slot Sequence	SQ	1	false
(300A,0611)	RT Accessory Holder Slot ID	LO	1	false
(300A,0612)	RT Accessory Holder Slot Distance	FD	1	false
(300A,0613)	RT Accessory Slot Distance	FD	1	false
(300A,0614)	RT Accessory Holder Definition Sequence	SQ	1	false
(300A,0615)	RT Accessory Device Slot ID	LO	1	false
(300A,0616)	RT Radiation Sequence	SQ	1	false
(300A,0617)	Radiation Dose Sequence	SQ	1	false
(300A,0618)	Radiation Dose Identification Sequence	SQ	1	false
(300A,0619)	Radiation Dose Identification Label	LO	1	false
(300A,061A)	Reference Dose Type	CS	1	false
(300A,061B)	Primary Dose Value Indicator	CS	1	false
(300A,061C)	Dose Values Sequence	SQ	1	false
(300A,061D)	Dose Value Purpose	CS	1-n	false
(300A,061E)	Reference Dose Point Coordinates	FD	3	false
(300A,061F)	Radiation Dose Values Parameters Sequence	SQ	1	false
(300A,0620)	Meterset to Dose Mapping Sequence	SQ	1	false
(300A,0621)	Expected In-Vivo Measurement Values Sequence	SQ	1	false
(300A,0622)	Expected In-Vivo Measurement Value Index	US	1	false
(300A,0623)	Radiation Dose In-Vivo Measurement Label	LO	1	false
(300A,0624)	Radiation Dose Central Axis Displacement	FD	2	false
(300A,0625)	Radiation Dose Value	FD	1	false
(300A,0626)	Radiation Dose Source to Skin Distance	FD	1	false
(300A,0627)	Radiation Dose Measurement Point Coordinates	FD	3	false
(300A,0628)	Radiation Dose Source to External Contour Distance	FD	1	false
(300A,0629)	RT Tolerance Set Sequence	SQ	1	false
(300A,062A)	RT Tolerance Set Label	LO	1	false
(300A,062B)	Attribute Tolerance Values Sequence	SQ	1	false
(300A,062C)	Tolerance Value	FD	1	false
(300A,062D)	Patient Support Position Tolerance Sequence	SQ	1	false
(300A,062E)	Treatment Time Limit	FD	1	false
(300A,062F)	C-Arm Photon-Electron Control Point Sequence	SQ	1	false
(300A,0630)	Referenced RT Radiation Sequence	SQ	1	false
(300A,0631)	Referenced RT Instance Sequence	SQ	1	false
(300A,0632)	Referenced RT Patient Setup Sequence	SQ	1	true
(300A,0634)	Source to Patient Surface Distance	FD	1	false
(300A,0635)	Treatment Machine Special Mode Code Sequence	SQ	1	false
(300A,0636)	Intended Number of Fractions	US	1	false
(300A,0637)	RT Radiation Set Intent	CS	1	false
(300A,0638)	RT Radiation Physical and Geometric Content Detail Flag	CS	1	false
(300A,0639)	RT Record Flag	CS	1	false
(300A,063A)	Treatment Device Identification Sequence	SQ	1	false
(300A,063B)	Referenced RT Physician Intent Sequence	SQ	1	false
(300A,063C)	Cumulative Meterset	FD	1	false
(300A,063D)	Delivery Rate	FD	1	false
(300A,063E)	Delivery Rate Unit Sequence	SQ	1	false
(300A,063F)	Treatment Position Sequence	SQ	1	false
(300A,0640)	Radiation Source-Axis Distance	FD	1	false
(300A,0641)	Number of RT Beam Limiting Devices	US	1	false
(300A,0642)	RT Beam Limiting Device Proximal Distance	FD	1	false
(300A,0643)	RT Beam Limiting Device Distal Distance	FD	1	false
(300A,0644)	Parallel RT Beam Delimiter Device Orientation Label Code Sequence	SQ	1	false
(300A,0645)	Beam Modifier Orientation Angle	FD	1	false
(300A,0646)	Fixed RT Beam Delimiter Device Sequence	SQ	1	false
(300A,0647)	Parallel RT Beam Delimiter Device Sequence	SQ	1	false
(300A,0648)	Number of Parallel RT Beam Delimiters	US	1	false
(300A,0649)	Parallel RT Beam Delimiter Boundaries	FD	2-n	false
(300A,064A)	Parallel RT Beam Delimiter Positions	FD	2-n	false
(300A,064B)	RT Beam Limiting Device Offset	FD	2	false
(300A,064C)	RT Beam Delimiter Geometry Sequence	SQ	1	false
(300A,064D)	RT Beam Limiting Device Definition Sequence	SQ	1	false
(300A,064E)	Parallel RT Beam Delimiter Opening Mode	CS	1	false
(300A,064F)	Parallel RT Beam Delimiter Leaf Mounting Side	CS	1-n	false
(300A,0650)	Patient Setup UID	UI	1	true
(300A,0651)	Wedge Definition Sequence	SQ	1	false
(300A,0652)	Radiation Beam Wedge Angle	FD	1	false
(300A,0653)	Radiation Beam Wedge Thin Edge Distance	FD	1	false
(300A,0654)	Radiation Beam Effective Wedge Angle	FD	1	false
(300A,0655)	Number of Wedge Positions	US	1	false
(300A,0656)	RT Beam Limiting Device Opening Sequence	SQ	1	false
(300A,0657)	Number of RT Beam Limiting Device Openings	US	1	false
(300A,0658)	Radiation Dosimeter Unit Sequence	SQ	1	false
(300A,0659)	RT Device Distance Reference Location Code Sequence	SQ	1	false
(300A,065A)	Radiation Device Configuration and Commissioning Key Sequence	SQ	1	false
(300A,065B)	Patient Support Position Parameter Sequence	SQ	1	false
(300A,065C)	Patient Support Position Specification Method	CS	1	false
(300A,065D)	Patient Support Position Device Parameter Sequence	SQ	1	false
(300A,065E)	Device Order Index	US	1	false
(300A,065F)	Patient Support Position Parameter Order Index	US	1	false
(300A,0660)	Patient Support Position Device Tolerance Sequence	SQ	1	false
(300A,0661)	Patient Support Position Tolerance Order Index	US	1	false
(300A,0662)	Compensator Definition Sequence	SQ	1	false
(300A,0663)	Compensator Map Orientation	CS	1	false
(300A,0664)	Compensator Proximal Thickness Map	OF	1	false
(300A,0665)	Compensator Distal Thickness Map	OF	1	false
(300A,0666)	Compensator Base Plane Offset	FD	1	false
(300A,0667)	Compensator Shape Fabrication Code Sequence	SQ	1	false
(300A,0668)	Compensator Shape Sequence	SQ	1	false
(300A,0669)	Radiation Beam Compensator Milling Tool Diameter	FD	1	false
(300A,066A)	Block Definition Sequence	SQ	1	false
(300A,066B)	Block Edge Data	OF	1	false
(300A,066C)	Block Orientation	CS	1	false
(300A,066D)	Radiation Beam Block Thickness	FD	1	false
(300A,066E)	Radiation Beam Block Slab Thickness	FD	1	false
(300A,066F)	Block Edge Data Sequence	SQ	1	false
(300A,0670)	Number of RT Accessory Holders	US	1	false
(300A,0671)	General Accessory Definition Sequence	SQ	1	false
(300A,0672)	Number of General Accessories	US	1	false
(300A,0673)	Bolus Definition Sequence	SQ	1	false
(300A,0674)	Number of Boluses	US	1	false
(300A,0675)	Equipment Frame of Reference UID	UI	1	false
(300A,0676)	Equipment Frame of Reference Description	ST	1	false
(300A,0677)	Equipment Reference Point Coordinates Sequence	SQ	1	false
(300A,0678)	Equipment Reference Point Code Sequence	SQ	1	false
(300A,0679)	RT Beam Limiting Device Angle	FD	1	false
(300A,067A)	Source Roll Angle	FD	1	false
(300A,067B)	Radiation Generation​Mode Sequence	SQ	1	false
(300A,067C)	Radiation Generation​Mode Label	SH	1	false
(300A,067D)	Radiation Generation​Mode Description	ST	1	false
(300A,067E)	Radiation Generation​Mode Machine Code Sequence	SQ	1	false
(300A,067F)	Radiation Type Code Sequence	SQ	1	false
(300A,0680)	Nominal Energy	DS	1	false
(300A,0681)	Minimum Nominal Energy	DS	1	false
(300A,0682)	Maximum Nominal Energy	DS	1	false
(300A,0683)	Radiation Fluence Modifier Code Sequence	SQ	1	false
(300A,0684)	Energy Unit Code Sequence	SQ	1	false
(300A,0685)	Number of Radiation Generation​Modes	US	1	false
(300A,0686)	Patient Support Devices Sequence	SQ	1	false
(300A,0687)	Number of Patient Support Devices	US	1	false
(300A,0688)	RT Beam Modifier Definition Distance	FD	1	false
(300A,0689)	Beam Area Limit Sequence	SQ	1	false
(300A,068A)	Referenced RT Prescription Sequence	SQ	1	false
(300A,068B)	Dose Value Interpretation	CS	1	false
(300A,0700)	Treatment Session UID	UI	1	false
(300A,0701)	RT Radiation Usage	CS	1	false
(300A,0702)	Referenced RT Radiation Set Sequence	SQ	1	false
(300A,0703)	Referenced RT Radiation Record Sequence	SQ	1	false
(300A,0704)	RT Radiation Set Delivery Number	US	1	false
(300A,0705)	Clinical Fraction Number	US	1	false
(300A,0706)	RT Treatment Fraction Completion Status	CS	1	false
(300A,0707)	RT Radiation Set Usage	CS	1	false
(300A,0708)	Treatment Delivery Continuation Flag	CS	1	false
(300A,0709)	Treatment Record Content Origin	CS	1	false
(300A,0714)	RT Treatment Termination Status	CS	1	false
(300A,0715)	RT Treatment Termination Reason Code Sequence	SQ	1	false
(300A,0716)	Machine-Specific Treatment Termination Code Sequence	SQ	1	false
(300A,0722)	RT Radiation Salvage Record Control Point Sequence	SQ	1	false
(300A,0723)	Starting Meterset Value Known Flag	CS	1	false
(300A,0730)	Treatment Termination Description	ST	1	false
(300A,0731)	Treatment Tolerance Violation Sequence	SQ	1	false
(300A,0732)	Treatment Tolerance Violation Category	CS	1	false
(300A,0733)	Treatment Tolerance Violation Attribute Sequence	SQ	1	false
(300A,0734)	Treatment Tolerance Violation Description	ST	1	false
(300A,0735)	Treatment Tolerance Violation Identification	ST	1	false
(300A,0736)	Treatment Tolerance Violation DateTime	DT	1	false
(300A,073A)	Recorded RT Control Point DateTime	DT	1	false
(300A,073B)	Referenced Radiation RT Control Point Index	US	1	false
(300A,073E)	Alternate Value Sequence	SQ	1	false
(300A,073F)	Confirmation Sequence	SQ	1	false
(300A,0740)	Interlock Sequence	SQ	1	false
(300A,0741)	Interlock DateTime	DT	1	false
(300A,0742)	Interlock Description	ST	1	false
(300A,0743)	Interlock Originating Device Sequence	SQ	1	false
(300A,0744)	Interlock Code Sequence	SQ	1	false
(300A,0745)	Interlock Resolution Code Sequence	SQ	1	false
(300A,0746)	Interlock Resolution User Sequence	SQ	1	false
(300A,0760)	Override DateTime	DT	1	false
(300A,0761)	Treatment Tolerance Violation Type Code Sequence	SQ	1	false
(300A,0762)	Treatment Tolerance Violation Cause Code Sequence	SQ	1	false
(300A,0772)	Measured Meterset to Dose Mapping Sequence	SQ	1	false
(300A,0773)	Referenced Expected In-Vivo Measurement Value Index	US	1	false
(300A,0774)	Dose Measurement Device Code Sequence	SQ	1	false
(300A,0780)	Additional Parameter Recording Instance Sequence	SQ	1	false
(300A,0783)	Interlock Origin Description	ST	1	false
(300A,0784)	RT Patient Position Scope Sequence	SQ	1	false
(300A,0785)	Referenced Treatment Position Group UID	UI	1	false
(300A,0786)	Radiation Order Index	US	1	false
(300A,0787)	Omitted Radiation Sequence	SQ	1	false
(300A,0788)	Reason for Omission Code Sequence	SQ	1	false
(300A,0789)	RT Delivery Start Patient Position Sequence	SQ	1	false
(300A,078A)	RT Treatment Preparation Patient Position Sequence	SQ	1	false
(300A,078B)	Referenced RT Treatment Preparation Sequence	SQ	1	false
(300A,078C)	Referenced Patient Setup Photo Sequence	SQ	1	false
(300A,078D)	Patient Treatment Preparation Method Code Sequence	SQ	1	false
(300A,078E)	Patient Treatment Preparation Procedure Parameter Description	LT	1	false
(300A,078F)	Patient Treatment Preparation Device Sequence	SQ	1	false
(300A,0790)	Patient Treatment Preparation Procedure Sequence 	SQ	1	false
(300A,0791)	Patient Treatment Preparation Procedure Code Sequence	SQ	1	false
(300A,0792)	Patient Treatment Preparation Method Description	LT	1	false
(300A,0793)	Patient Treatment Preparation Procedure Parameter Sequence	SQ	1	false
(300A,0794)	Patient Setup Photo Description	LT	1	false
(300A,0795)	Patient Treatment Preparation Procedure Index	US	1	false
(300A,0796)	Referenced Patient Setup Procedure Index	US	1	false
(300A,0797)	RT Radiation Task Sequence	SQ	1	false
(300A,0798)	RT Patient Position Displacement Sequence	SQ	1	false
(300A,0799)	RT Patient Position Sequence	SQ	1	false
